Mat.x,Inns.x,NO,Runs.x,HS,Avg.x,BF,SR.x,X100,X50,X4s,X6s,Mat.y,Inns.y,Ov,Runs.y,Wkts,Avg.y,Econ,SR.y,X4w,X5w
0.9400421176468198,1.270410332936946,-0.1545169810688473,0.3627167537736431,0.37054335543004946,-0.04203844636512772,0.5484555472850071,0.4257220306411965,-0.15948551640768718,-0.4878273068087211,0.09208954978338756,-0.007952089196110046,1.3101183968847812,1.2980971485931927,1.1132953931115066,1.0787861765337365,0.5703513876329385,0.8553497020582788,0.43201563611664445,1.0876464524427987,-0.18108782563899256,-0.0836242010007091
0.7755059819999468,-0.3662444203061467,0.4592588048435185,-0.6801238009948106,-0.8180827327676415,-0.621041225818354,-0.6569955628437424,-0.1766336593782978,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,-0.6902413422223512,1.1328743753573225,1.2980971485931927,1.5968182871292635,1.4106818772492202,0.7395635213082709,0.9243874377043635,0.3208960141808656,1.3123444767308317,-0.18108782563899256,-0.0836242010007091
-0.2117108318812911,-0.002543364029903831,-0.7682927669812131,-0.030485422614462403,0.307984087630171,0.24245630691656955,-0.05842673574532882,0.761719843898118,-0.15948551640768718,-0.4878273068087211,0.2716641718609933,-0.007952089196110046,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.5407831031750371,-0.3662444203061467,-0.1545169810688473,-0.3268117004721651,0.307984087630171,0.4686384710163039,-0.3909649730222252,0.9393909639285715,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,0.21947766181263703,-0.2850777968623459,-0.1869259893974197,-0.3160195353585663,-0.2813354205159907,0.0627149866069414,-0.04639661216832148,0.658528711601117,-0.06932516268266929,-0.18108782563899256,-0.0836242010007091
0.6109698463530738,0.9067092766607032,0.4592588048435185,1.3428729036106597,2.216041755526464,1.4039959621370806,1.3049800370899465,0.7873140085926221,4.4018002528521665,1.5842312537946588,1.1096790748898202,2.380060296395734,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.4336505245874387,1.8159619173513106,-0.1545169810688473,2.0437985223894564,1.2776527385282872,0.9239478794774878,2.3441620285802474,0.5522048212826415,-0.15948551640768718,1.5842312537946588,2.66599246622907,1.3566264168563724,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.5407831031750371,-0.3662444203061467,1.0730345907558843,-0.4920705862004993,-0.19249005476885683,1.7055721809367264,-0.5738610035245183,1.2469673501119445,-0.15948551640768718,-0.4878273068087211,-0.5064925238086316,-0.46281159121360416,-0.2850777968623459,-0.1869259893974197,-0.10879543792238475,0.03754476252437601,-0.2757092807437233,1.3182808198494909,0.8658095448274741,1.106247282267967,-0.18108782563899256,-0.0836242010007091
-0.37624696752816406,-0.3662444203061467,0.4592588048435185,-0.6573294719288335,-0.6929641971678846,-0.5032380153497422,-0.6320551950479751,-0.05431736066386494,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,-0.5765264667179777,-0.10783377533488736,-0.001298097148593128,0.11436897470119535,0.3434094278896257,0.5703513876329385,0.18766968334408918,0.8978632819243331,0.04599998223337418,-0.18108782563899256,-0.0836242010007091
0.28189757505932783,0.36115769224633903,1.0730345907558843,-0.007691093548485272,0.21414518593035325,0.5393203972974708,-0.09168055947301845,0.9349268654353439,-0.15948551640768718,-0.4878273068087211,-0.4466343164494297,0.4469074128213841,0.6011423107749468,0.36995768734906,-0.05566105396438948,-0.05356386120144304,-0.44492141441905564,2.114579085794743,0.5217660999878505,2.371103710379411,-0.18108782563899256,-0.0836242010007091
-0.37624696752816406,-0.18439389216802526,-0.7682927669812131,-0.39519468767009647,-0.004812251369221404,-0.2617414338890884,-0.4491591645456821,0.9007021103206001,-0.15948551640768718,-0.4878273068087211,-0.2670596943718239,-0.2353818402048571,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.70531923882191,-0.5480949484442681,-0.7682927669812131,-0.6573294719288335,-0.5678456615681277,-0.6705185742151708,-0.6071148272522079,-0.23585736605511573,-0.15948551640768718,-0.4878273068087211,-0.6860671458862374,-0.5765264667179777,-0.46232181838980446,-0.37255388164624625,-0.4063479880871583,-0.1446724849272621,-0.2757092807437233,0.877101317398826,1.5175688657969466,0.312363865329784,-0.18108782563899256,-0.0836242010007091
-0.04717469623441812,0.1793071641082176,-0.7682927669812131,-0.0988684098123938,0.3392637215301102,-0.036737301894039995,0.0330212795058177,0.34283860195027294,-0.15948551640768718,-0.4878273068087211,-0.027626864935016277,-0.12166696470048358,0.24665426772002977,-0.5581817738950728,-0.6932736614603328,-0.7694173333328784,-0.614133548094388,-0.03693938810721401,0.03668621192204636,0.36221408926123516,-0.18108782563899256,-0.0836242010007091
-0.5407831031750371,-0.5480949484442681,-0.1545169810688473,-0.606042231530385,-0.6304049293680062,-0.23818079179536603,-0.5156668120010613,-0.21338807030587068,-0.15948551640768718,-0.4878273068087211,-0.6860671458862374,-0.5765264667179777,-0.2850777968623459,-0.1869259893974197,-0.24163139781737292,-0.23578110865308116,-0.10649714706839096,0.25859886380239544,0.5068076893426494,0.3436132594360669,-0.18108782563899256,-0.0836242010007091
-0.70531923882191,-0.5480949484442681,-0.1545169810688473,-0.3325102827386594,-0.22376968866879607,1.175457733827974,-0.2579496781114667,0.3348032246624636,-0.15948551640768718,-0.4878273068087211,-0.5064925238086316,-0.46281159121360416,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
0.7755059819999468,-0.3662444203061467,-0.1545169810688473,-0.46927625713452215,0.18286555203041402,-0.022600916637806688,-0.548920635728751,1.179857069430425,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,-0.2353818402048571,1.1328743753573225,1.2980971485931927,1.1717432154653014,0.916092205594774,0.9087756549836031,0.37917847058151616,0.23969321353548872,0.7267903538345336,-0.18108782563899256,-0.0836242010007091
0.28189757505932783,0.36115769224633903,1.68681037666825,-0.2584287132742337,-0.03609188526916064,0.27720825400481,-0.11662092726878569,0.2124869259480307,-0.15948551640768718,-0.4878273068087211,-0.5663507311678335,-0.3490967157092306,0.6011423107749468,-0.5581817738950728,-0.6932736614603328,-0.7368785391450859,-0.7833456817697204,-0.9353756739124267,0.3935511516004134,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.4336505245874387,1.8159619173513106,2.914361948492982,2.0836885982549163,0.5895007927296241,1.9293982808270884,2.0116237913033514,0.8132057798533416,-0.15948551640768718,0.8935450669268654,2.2469850147146566,1.1291966658476253,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.4336505245874387,0.7248587485225818,2.914361948492982,0.049294729116457554,1.0899749351286518,1.0723799246679386,-0.033486367949561585,0.9198977338414781,-0.15948551640768718,0.20285888005907218,-0.20720148701262203,0.4469074128213841,1.8418504614671567,2.040608717588499,1.9793858516268292,2.5755707091721924,1.5856241896849324,0.8648069261193864,0.8123866496660419,0.7282784202205473,-0.18108782563899256,-0.0836242010007091
0.9400421176468198,1.270410332936946,-0.7682927669812131,1.4226530553415797,0.9961360334288342,0.7266275019425634,1.5045029794560842,0.6737771035815366,-0.15948551640768718,0.8935450669268654,1.229395489608224,2.0389156698826136,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.2117108318812911,-0.002543364029903831,-0.1545169810688473,0.16896495671283748,1.0586953012287126,0.904510349750167,0.28242495746349,0.4830112946376157,-0.15948551640768718,0.20285888005907218,0.33152237922019523,-0.007952089196110046,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.2117108318812911,-0.18439389216802526,-0.7682927669812131,-0.2698258778072223,0.6833396944294418,-0.002574370858142714,-0.05842673574532882,0.05163057690873392,-0.15948551640768718,0.20285888005907218,-0.20720148701262203,-0.5765264667179777,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
0.7755059819999468,1.0885598047988247,-0.7682927669812131,0.20885503257829746,0.43310262322992793,-0.17456705814231574,0.2076038540761883,0.7099363013766794,-0.15948551640768718,-0.4878273068087211,0.15194775714258948,0.33319253731701054,1.1328743753573225,0.9268413640955396,-0.0025266700063942063,-0.03404058468876753,0.0627149866069414,0.31297790215376353,0.44697404676184554,0.45149807242204293,-0.18108782563899256,-0.0836242010007091
0.9400421176468198,-0.5480949484442681,-0.7682927669812131,-0.588946484730902,-0.4427271259683707,-0.4349121532779475,-0.49072644420529415,-0.18704988919582863,-0.15948551640768718,-0.4878273068087211,-0.5064925238086316,-0.5765264667179777,1.3101183968847812,1.2980971485931927,0.8210562813425325,0.864030134894306,0.4011392539576061,0.8884499862721551,0.49612311031036327,1.0526768923714824,-0.18108782563899256,-0.0836242010007091
0.9400421176468198,1.270410332936946,1.68681037666825,0.7274260188292772,0.5269415249297457,0.6971766993254105,0.8311130489703691,0.5983338390459925,-0.15948551640768718,0.20285888005907218,0.511097001297801,0.5606222883257577,1.3101183968847812,1.4837250408420193,1.4002210664846808,1.5863913658633,2.262472724386262,0.06519863175274702,0.5901474057944838,0.08096954230469063,-0.18108782563899256,-0.0836242010007091
-0.37624696752816406,-0.7299454765823895,-0.1545169810688473,-0.41229043446957936,0.08902665033059631,2.530194654217008,-0.5156668120010613,1.3197321555515527,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,-0.007952089196110046,-0.10783377533488736,-0.001298097148593128,0.06654802913899968,0.1937309746257801,0.4011392539576061,0.19239829537464298,0.7226361857948355,0.13900413135921566,-0.18108782563899256,-0.0836242010007091
-0.5407831031750371,-0.3662444203061467,-0.1545169810688473,-0.4293861812690622,-0.03609188526916064,0.11522883961046895,-0.39927842895414767,0.4188770796182476,-0.15948551640768718,-0.4878273068087211,-0.3867761090902278,-0.5765264667179777,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.1045782532936927,1.0885598047988247,-0.7682927669812131,0.8129047528266914,0.9022971317290165,0.3455341160766047,0.7396650337192225,0.8382047314154152,-0.15948551640768718,0.8935450669268654,0.6308134160162048,1.2429115413519989,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.37624696752816406,-0.18439389216802526,-0.1545169810688473,-0.07037549847992237,1.8094065148272542,0.7631464971878331,-0.008546000153794354,0.5138135742408855,-0.15948551640768718,0.20285888005907218,-0.14734327965342012,0.10576278630826348,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.2691143889405658,0.1793071641082176,1.0730345907558843,-0.4749748394010164,-0.22376968866879607,-0.2823569957210954,-0.47409953234144936,0.5330091977617635,-0.15948551640768718,-0.4878273068087211,-0.32691790173102586,-0.5765264667179777,1.6646064399396983,1.8549808253396725,1.8146692613570443,2.2697060438069427,1.0779877886589355,1.1537251211862205,0.7461422596658659,1.0653254566525967,-0.18108782563899256,-0.0836242010007091
0.4464337107062008,0.36115769224633903,1.0730345907558843,-0.6687266364618221,-0.7868030988677023,-0.8271968441384243,-0.6154282831841303,-0.32290728667305146,-0.15948551640768718,-0.4878273068087211,-0.5663507311678335,-0.6902413422223512,0.7783863323024054,0.9268413640955396,1.1929969690484994,1.2219568709600237,1.7548363233602648,0.08884169190551579,0.4704801206328756,0.17843789058857237,-0.18108782563899256,-0.0836242010007091
0.9400421176468198,1.270410332936946,1.0730345907558843,2.3686177115796307,1.9345250504270113,2.2239063069986176,2.14463908621411,0.9243618323347058,-0.15948551640768718,2.965603627530245,2.4265596367922626,1.697771043369493,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.2117108318812911,-0.3662444203061467,1.0730345907558843,-0.5490564088654422,-0.3176085903686138,1.116556128593668,-0.4574726204776045,-0.046430786659163045,-0.15948551640768718,-0.4878273068087211,-0.5064925238086316,-0.5765264667179777,0.06941024619257119,-0.5581817738950728,-0.6932736614603328,-0.6587854330943839,-0.7833456817697204,-0.9353756739124267,1.2483174741833283,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.5981866602343118,1.997812445489432,1.0730345907558843,3.4342525954140615,1.5904490775276796,2.0884326149597143,3.499732403117463,0.7338936299569999,-0.15948551640768718,5.037662188133624,3.1448581251026853,2.493775171900108,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
0.9400421176468198,1.0885598047988247,-0.7682927669812131,0.9610678917555427,0.6520600605295026,0.4733505994350483,1.0472629032003518,0.6408915780147608,-0.15948551640768718,0.8935450669268654,0.6906716233754068,0.7880520393345046,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-1.034391510115656,-0.9117960047205109,-0.1545169810688473,-0.6174393960633735,-0.2863289564686745,-1.0039016598413417,-0.6071148272522079,0.23763468079321215,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,-0.46281159121360416,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
0.28189757505932783,0.36115769224633903,-0.1545169810688473,0.003706070984503293,0.5269415249297457,0.11522883961046895,0.041334735437740106,0.593423330703442,-0.15948551640768718,0.20285888005907218,-0.08748507229421819,0.10576278630826348,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.2691143889405658,1.270410332936946,1.68681037666825,-0.03618400488095669,-0.004812251369221404,-0.1792791865610602,-0.2579496781114667,1.543829899911572,-0.15948551640768718,-0.4878273068087211,-0.14734327965342012,0.33319253731701054,1.6646064399396983,1.8549808253396725,1.2726985449854924,1.1373560060717631,1.0779877886589355,0.4056586979526171,0.35081283547126757,0.6456907357967999,-0.18108782563899256,-0.0836242010007091
1.1045782532936927,1.270410332936946,1.0730345907558843,0.5450713863014601,0.2454248198302925,0.33905493950083115,0.5152017235573175,0.775260942660908,-0.15948551640768718,-0.4878273068087211,0.6308134160162048,0.4469074128213841,1.4873624184122396,1.4837250408420193,1.278011983381292,0.9551387586201251,1.2471999223342678,0.1834139325165908,0.19481798159988567,0.5169729934066353,-0.18108782563899256,-0.0836242010007091
1.1045782532936927,1.4522608610750676,0.4592588048435185,3.001160343160496,1.9345250504270113,2.2303854835743913,2.6683868099252215,0.9715324730798093,-0.15948551640768718,3.656289814398038,3.2645745398210892,2.948634673917602,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.869855374468783,-0.7299454765823895,-0.1545169810688473,-0.6402337251293506,-0.6929641971678846,0.17413044484477477,-0.6154282831841303,0.0313933304061027,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,-0.6902413422223512,-0.639565839917263,-0.5581817738950728,-0.6932736614603328,-0.7173552626324105,-0.7833456817697204,-0.9353756739124267,0.6072427322461421,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.5407831031750371,-0.3662444203061467,-0.7682927669812131,-0.44078334580205075,0.37054335543004946,-0.19400458786963667,-0.39927842895414767,0.355635684297525,-0.15948551640768718,-0.4878273068087211,-0.5663507311678335,-0.2353818402048571,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.1045782532936927,1.270410332936946,1.0730345907558843,0.6818373606973229,0.43310262322992793,0.48041879206316507,0.7562919455830674,0.6303265449141223,-0.15948551640768718,-0.4878273068087211,0.2716641718609933,0.5606222883257577,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.2691143889405658,1.270410332936946,0.4592588048435185,0.86419199322514,0.9022971317290165,0.5163487712560916,1.255099301498412,0.332124765566527,-0.15948551640768718,1.5842312537946588,0.6308134160162048,-0.12166696470048358,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.37624696752816406,-0.3662444203061467,-0.1545169810688473,-0.486372003934005,0.05774701643065707,-0.08150252187211252,-0.42421879674991486,0.2037075322446833,-0.15948551640768718,-0.4878273068087211,-0.4466343164494297,-0.5765264667179777,-0.10783377533488736,-0.7438096661438993,-0.7995424293763232,-0.827987162870905,-0.7833456817697204,-0.9353756739124267,0.8209343128918709,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
-0.04717469623441812,0.1793071641082176,1.0730345907558843,-0.19004572607630232,-0.12993078696897836,0.4539130697077275,-0.15818820692839775,0.5526512311319642,-0.15948551640768718,-0.4878273068087211,-0.32691790173102586,-0.2353818402048571,0.24665426772002977,0.18432979510023342,-0.26819858979637057,-0.11213369073946958,-0.2757092807437233,0.9560691383090738,1.0132567354730269,0.6598273664639279,-0.18108782563899256,-0.0836242010007091
0.6109698463530738,0.9067092766607032,-0.1545169810688473,-0.07037549847992237,-0.09865115306903911,-0.2970823970296719,-0.008546000153794354,0.5138135742408855,-0.15948551640768718,-0.4878273068087211,-0.14734327965342012,-0.12166696470048358,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.1045782532936927,-0.002543364029903831,1.68681037666825,-0.6345351428628564,-0.8180827327676415,-0.38543480488113063,-0.5904879153883631,-0.08363160743605869,-0.15948551640768718,-0.4878273068087211,-0.5663507311678335,-0.6902413422223512,1.4873624184122396,1.6693529330908459,1.4852360808174734,1.5017905009750394,1.7548363233602648,0.2245528571824085,0.4704801206328756,0.33245276154096604,3.0558570576579993,-0.0836242010007091
-0.2117108318812911,-0.7299454765823895,0.4592588048435185,-0.6630280541953277,-0.6616845632679453,-1.0039016598413417,-0.6985628425033544,0.7786834181723822,-0.15948551640768718,-0.4878273068087211,-0.5663507311678335,-0.6902413422223512,0.06941024619257119,0.18432979510023342,0.26314524978358217,0.5126111576661468,-0.44492141441905564,4.1715253190856245,0.8807679554726748,3.7103634577915283,-0.18108782563899256,-0.0836242010007091
-0.37624696752816406,-0.3662444203061467,-0.7682927669812131,-0.3154145359391765,0.9961360334288342,0.1299542409190454,-0.40759188488607007,1.1051578213104183,-0.15948551640768718,0.20285888005907218,-0.4466343164494297,-0.007952089196110046,-0.10783377533488736,-0.001298097148593128,-0.1566163834845805,-0.26181214400331515,-0.2757092807437233,0.593384595565601,0.256788539987147,0.9819937390358426,-0.18108782563899256,-0.0836242010007091
-0.869855374468783,-0.7299454765823895,-0.7682927669812131,-0.6516308896623392,-0.5991252954680669,-0.47378721273258934,-0.690249386571432,0.8463889119863324,-0.15948551640768718,-0.4878273068087211,-0.5064925238086316,-0.6902413422223512,-0.639565839917263,-0.5581817738950728,-0.5870048935443422,-0.5872000858812404,-0.614133548094388,1.2870719804478363,0.6927193645044337,1.2550539208693132,-0.18108782563899256,-0.0836242010007091
0.6109698463530738,-0.3662444203061467,0.4592588048435185,-0.6117408137968793,-0.5991252954680669,-0.26763159441251894,-0.6071148272522079,0.3051913713240545,-0.15948551640768718,-0.4878273068087211,-0.5663507311678335,-0.5765264667179777,0.9556303538298639,1.112469256344366,1.3258329289434876,1.4952827421374808,1.0779877886589355,0.6420892994803047,0.5965581532138555,0.6866125614121702,-0.18108782563899256,-0.0836242010007091
1.4336505245874387,1.634111389213189,4.755689306230079,1.8386495607956623,1.4340509080279835,3.462607065076069,1.720652833686067,0.8562099286714328,-0.15948551640768718,1.5842312537946588,0.7505298307346087,2.721204922908855,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.2691143889405658,1.634111389213189,0.4592588048435185,0.9781636385550256,0.8084582300291987,0.37321787053672845,1.1387109184514983,0.5641090839312483,-0.15948551640768718,0.20285888005907218,0.8702462454530124,0.9017669148388782,1.6646064399396983,-0.001298097148593128,-0.5285570711905474,-0.6067233623939159,-0.10649714706839096,-0.41522835055151414,0.20763947643862932,-0.2888149546196551,-0.18108782563899256,-0.0836242010007091
-0.2117108318812911,-0.002543364029903831,-0.1545169810688473,0.11767771631438895,0.6207804266295633,0.7984874603284167,0.1161558388250418,0.702942547070623,-0.15948551640768718,0.20285888005907218,0.511097001297801,-0.2353818402048571,-0.9940538829721801,-0.9294375583927259,-0.8526768133343186,-0.8930647512464901,-0.7833456817697204,-0.9353756739124267,-1.3159814935654166,-0.977045658150882,-0.18108782563899256,-0.0836242010007091
1.2691143889405658,0.1793071641082176,1.0730345907558843,-0.6003436492638906,-0.6616845632679453,-0.6063158245097775,-0.507353356069139,-0.20401346347009305,-0.15948551640768718,-0.4878273068087211,-0.6262089385270354,-0.5765264667179777,1.6646064399396983,1.8549808253396725,1.7509080006074498,1.7881318898276135,1.5856241896849324,0.45578198547648696,0.4790277838587049,0.5854240471632547,-0.18108782563899256,-0.0836242010007091
